year,country,term,concerned-group,human-rights-theme,annotaion type
 CAT/C/BDI/CO/3 (CAT 2023 ) ,['Burundi'],Allegations of serious human rights violations,"['Disappeared persons', 'Military personnel']","['Rule of law & impunity', 'Administration of justice & fair trial', 'Death penalty', 'Right to life', 'Enforced disappearances', 'Economic & political crisis, natural disasters or other emergencies', 'Ratification of & accession to international instruments', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)', 'Extrajudicial, summary or arbitrary executions']",['Concerns/Observations']
 CAT/C/DNK/CO/8 (CAT 2023 ) ,['Denmark'],National preventive mechanism,['not provided'],"['Ratification of & accession to international instruments', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)', 'National Preventive Mechanism (NPM)']",['Concerns/Observations']
 CAT/C/EGY/CO/5 (CAT 2023 ) ,['Egypt'],Legal status of the Convention,['not provided'],['Constitutional & legislative framework'],['Concerns/Observations']
 CAT/C/SVN/CO/4 (CAT 2023 ) ,['Slovenia'],Fundamental legal safeguards,"['Judges, lawyers and prosecutors', 'Persons deprived of their liberty & detainees']","['Administration of justice & fair trial', 'Access to justice & remedy', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)']",['Recommendations']
 CAT/C/BDI/CO/3 (CAT 2023 ) ,['Burundi'],Allegations of serious human rights violations,['Law enforcement / police & prison officials'],"['Rule of law & impunity', 'Death penalty', 'Access to justice & remedy', 'Right to participate in public affairs & right to vote', ' Civil & political rights - general measures of implementation', 'Extrajudicial, summary or arbitrary executions']",['Recommendations']
 CAT/C/DNK/CO/8 (CAT 2023 ) ,['Denmark'],National preventive mechanism,['not provided'],['National Preventive Mechanism (NPM)'],['Recommendations']
 CAT/C/EGY/CO/5 (CAT 2023 ) ,['Egypt'],Legal status of the Convention,"['Judges, lawyers and prosecutors']","['Cooperation & Follow up with Treaty Bodies', 'Human rights education, trainings & awareness raising', 'Constitutional & legislative framework']",['Recommendations']
 CAT/C/KIR/CO/1 (CAT 2023 ) ,['Kiribati'],Solitary confinement,"['Children', 'Persons deprived of their liberty & detainees']","['Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)', 'Conditions of detention']",['Concerns/Observations']
 CAT/C/DNK/CO/8 (CAT 2023 ) ,['Denmark'],Fundamental legal safeguards,"['Law enforcement / police & prison officials', 'Judges, lawyers and prosecutors', 'Persons deprived of their liberty & detainees']","['Administration of justice & fair trial', 'Constitutional & legislative framework']",['Concerns/Observations']
 CAT/C/EGY/CO/5 (CAT 2023 ) ,['Egypt'],Definition and criminalization of torture,['Public officials'],"['Rule of law & impunity', 'Administration of justice & fair trial', 'Right to life', 'Constitutional & legislative framework', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)']",['Concerns/Observations']
 CAT/C/EGY/CO/5 (CAT 2023 ) ,['Egypt'],Definition and criminalization of torture,['not provided'],"['Rule of law & impunity', 'Constitutional & legislative framework', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)']",['Recommendations']
 CAT/C/KIR/CO/1 (CAT 2023 ) ,['Kiribati'],Solitary confinement,"['Children', 'Youth & juveniles', 'Persons deprived of their liberty & detainees']","['Children: juvenile justice', 'Constitutional & legislative framework', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)', 'Conditions of detention']",['Recommendations']
 CAT/C/SVN/CO/4 (CAT 2023 ) ,['Slovenia'],National preventive mechanism,['not provided'],"['National Human Rights Institution (NHRI)', 'National Preventive Mechanism (NPM)']",['Concerns/Observations']
 CAT/C/EGY/CO/5 (CAT 2023 ) ,['Egypt'],Counter-terrorism and state of emergency,"['Disappeared persons', 'Law enforcement / police & prison officials', 'Judges, lawyers and prosecutors', 'Persons deprived of their liberty & detainees', 'Military personnel']","['Arbitrary arrest & detention', 'Administration of justice & fair trial', 'Legal & institutional reform', ' Human rights & counter-terrorism', 'Right to health', 'Enforced disappearances', 'Constitutional & legislative framework', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)', 'Derogation & state of emergency']",['Concerns/Observations']
 CAT/C/SVN/CO/4 (CAT 2023 ) ,['Slovenia'],National preventive mechanism,['not provided'],['National Preventive Mechanism (NPM)'],['Recommendations']
 CAT/C/EGY/CO/5 (CAT 2023 ) ,['Egypt'],Counter-terrorism and state of emergency,"['Disappeared persons', 'Law enforcement / police & prison officials', 'Public officials', 'Judges, lawyers and prosecutors', 'Persons deprived of their liberty & detainees']","['Arbitrary arrest & detention', 'Rule of law & impunity', 'Administration of justice & fair trial', 'Legal & institutional reform', ' Human rights & counter-terrorism', 'Enforced disappearances', 'Constitutional & legislative framework', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)', 'Conditions of detention', 'Derogation & state of emergency']",['Recommendations']
 CAT/C/SVN/CO/4 (CAT 2023 ) ,['Slovenia'],Conditions of detention,"['Law enforcement / police & prison officials', 'Medical staff / health professionals', 'Older persons', 'Persons deprived of their liberty & detainees', 'Persons with disabilities']","['Administration of justice & fair trial', 'Access to justice & remedy', 'Right to health', 'Conditions of detention']",['Concerns/Observations']
 CAT/C/BDI/CO/3 (CAT 2023 ) ,['Burundi'],Allegations of torture and impunity,"['Law enforcement / police & prison officials', 'Persons deprived of their liberty & detainees']","['Rule of law & impunity', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)']",['Concerns/Observations']
 CAT/C/BDI/CO/3 (CAT 2023 ) ,['Burundi'],Allegations of torture and impunity,"['Law enforcement / police & prison officials', 'Public officials', 'Persons deprived of their liberty & detainees']","['Rule of law & impunity', 'Administration of justice & fair trial', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)', 'Conditions of detention']",['Recommendations']
 CAT/C/SVN/CO/4 (CAT 2023 ) ,['Slovenia'],Conditions of detention,"['Law enforcement / police & prison officials', 'Medical staff / health professionals', 'Older persons', 'Women & girls', 'Persons deprived of their liberty & detainees', 'Persons with disabilities']","['Human rights education, trainings & awareness raising', 'Right to health', 'Conditions of detention', 'Right to education']",['Recommendations']
 CAT/C/DNK/CO/8 (CAT 2023 ) ,['Denmark'],Fundamental legal safeguards,"['Judges, lawyers and prosecutors', 'Persons deprived of their liberty & detainees']","['Administration of justice & fair trial', 'Conditions of detention']",['Recommendations']
 CAT/C/KIR/CO/1 (CAT 2023 ) ,['Kiribati'],Juvenile justice,"['Children', 'Youth & juveniles', 'Persons deprived of their liberty & detainees']","['Children: juvenile justice', 'Legal & institutional reform', 'Children: definition; general principles; protection', 'Constitutional & legislative framework']",['Concerns/Observations']
 CAT/C/KIR/CO/1 (CAT 2023 ) ,['Kiribati'],Juvenile justice,"['Children', 'Youth & juveniles']",['Children: juvenile justice'],['Recommendations']
 CAT/C/CRI/CO/3 (CAT 2023 ) ,['Costa Rica'],Pending follow-up issues from the previous reporting cycle,"['Refugees & asylum seekers', 'Migrants', 'Persons deprived of their liberty & detainees']","['Rule of law & impunity', 'Administration of justice & fair trial', 'Cooperation & Follow up with Treaty Bodies', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)']",['Concerns/Observations']
 CAT/C/KIR/CO/1 (CAT 2023 ) ,['Kiribati'],Complaint mechanisms,['Persons deprived of their liberty & detainees'],"['Access to justice & remedy', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)']",['Concerns/Observations']
 CAT/C/CRI/CO/3 (CAT 2023 ) ,['Costa Rica'],Definition of torture,['Public officials'],"['Equality & non-discrimination', 'Administration of justice & fair trial', 'Legal & institutional reform', 'Constitutional & legislative framework', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)']",['Concerns/Observations']
 CAT/C/KIR/CO/1 (CAT 2023 ) ,['Kiribati'],Complaint mechanisms,['not provided'],['Access to justice & remedy'],['Recommendations']
 CAT/C/KIR/CO/1 (CAT 2023 ) ,['Kiribati'],Investigation and prosecution of acts of torture and ill-treatment,"['Law enforcement / police & prison officials', 'Public officials']","['Rule of law & impunity', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)']",['Concerns/Observations']
 CAT/C/CRI/CO/3 (CAT 2023 ) ,['Costa Rica'],Definition of torture,['Public officials'],"['Administration of justice & fair trial', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)']",['Recommendations']
 CAT/C/DNK/CO/8 (CAT 2023 ) ,['Denmark'],"Principle of non-refoulement, migration and use of diplomatic assurances","['Refugees & asylum seekers', 'Migrants']","['Access to justice & remedy', 'Right to health', 'Constitutional & legislative framework', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)']",['Concerns/Observations']
 CAT/C/KIR/CO/1 (CAT 2023 ) ,['Kiribati'],Investigation and prosecution of acts of torture and ill-treatment,"['Law enforcement / police & prison officials', 'Medical staff / health professionals', 'Judges, lawyers and prosecutors', 'Persons deprived of their liberty & detainees']","['Rule of law & impunity', 'Support to victims & witnesses', 'Human rights education, trainings & awareness raising', 'Constitutional & legislative framework', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)', 'Data collection & research']",['Recommendations']
 CAT/C/DNK/CO/8 (CAT 2023 ) ,['Denmark'],"Principle of non-refoulement, migration and use of diplomatic assurances","['Refugees & asylum seekers', 'Migrants']","['Legal & institutional reform', 'National Human Rights Action Plans (or specific areas) / implementation plans', 'Constitutional & legislative framework', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)']",['Recommendations']
 CAT/C/CRI/CO/3 (CAT 2023 ) ,['Costa Rica'],Incommunicado detention,"['Judges, lawyers and prosecutors']","['Administration of justice & fair trial', 'Constitutional & legislative framework']",['Concerns/Observations']
 CAT/C/EGY/CO/5 (CAT 2023 ) ,['Egypt'],Enforced disappearances,['Disappeared persons'],"['Administration of justice & fair trial', ' Human rights & counter-terrorism', 'Enforced disappearances']",['Concerns/Observations']
 CAT/C/BDI/CO/3 (CAT 2023 ) ,['Burundi'],Allegations of torture and impunity,"['Disappeared persons', 'Law enforcement / police & prison officials', 'Persons deprived of their liberty & detainees']","['Arbitrary arrest & detention', 'Rule of law & impunity', 'Right to life', 'Right to peaceful assembly', 'Enforced disappearances', 'Economic & political crisis, natural disasters or other emergencies', 'Prohibition of torture & ill-treatment (including cruel, inhuman or degrading treatment)']",['Concerns/Observations']
